id,key,value,type
154206883,County_num,103,gnis
154206883,ST_alpha,FL,gnis
154206883,ST_num,12,gnis
154206883,id,279388,gnis
154206883,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154206883,is_in,"Pinellas,Florida,Fla.,FL,USA",regular
154206883,name,Bridgeport,regular
154206883,place,hamlet,regular
154340130,ele,5,regular
154340130,Class,Populated Place,gnis
154340130,County,Hillsborough,gnis
154340130,County_num,057,gnis
154340130,ST_alpha,FL,gnis
154340130,ST_num,12,gnis
154340130,id,1853303,gnis
154340130,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
154340130,is_in,"Hillsborough,Florida,Fla.,FL,USA",regular
154340130,name,Westchase,regular
154340130,place,hamlet,regular
239705584,created_by,JOSM,regular
239706279,created_by,JOSM,regular
239706658,created_by,JOSM,regular
239706659,created_by,JOSM,regular
239706660,created_by,JOSM,regular
239706661,created_by,JOSM,regular
239706664,created_by,JOSM,regular
239706666,created_by,JOSM,regular
239706667,created_by,JOSM,regular
239706668,created_by,JOSM,regular
239706671,created_by,JOSM,regular
239706674,created_by,JOSM,regular
239706675,created_by,JOSM,regular
239706676,created_by,JOSM,regular
239706727,created_by,JOSM,regular
239706736,created_by,JOSM,regular
239706737,created_by,JOSM,regular
239706738,created_by,JOSM,regular
239706740,created_by,JOSM,regular
239706743,created_by,JOSM,regular
239706744,created_by,JOSM,regular
239706753,created_by,JOSM,regular
239706808,created_by,JOSM,regular
239707091,created_by,JOSM,regular
239707122,created_by,JOSM,regular
239707239,created_by,JOSM,regular
239709476,created_by,JOSM,regular
357507298,power,tower,regular
357507301,power,tower,regular
357507303,power,tower,regular
358695012,amenity,grave_yard,regular
358695012,ele,18,regular
358695012,county_id,103,gnis
358695012,created,10/19/1979,gnis
358695012,feature_id,281862,gnis
358695012,state_id,12,gnis
358695012,name,Dunedin Cemetery,regular
358695435,city,Safety Harbor,addr
358695435,country,US,addr
358695435,postcode,34695,addr
358695435,state,FL,addr
358695435,street,Enterprise Road E,addr
358695435,amenity,place_of_worship,regular
358695435,denomination,catholic,regular
358695435,ele,10,regular
358695435,county_id,103,gnis
358695435,created,10/19/1979,gnis
358695435,feature_id,282255,gnis
358695435,state_id,12,gnis
358695435,name,Espiritu Santo Church,regular
358695435,religion,christian,regular
358701852,amenity,place_of_worship,regular
358701852,ele,17,regular
358701852,county_id,103,gnis
358701852,created,10/19/1979,gnis
358701852,feature_id,287805,gnis
358701852,state_id,12,gnis
358701852,name,North Dunedin Church,regular
358701852,religion,christian,regular
358704746,amenity,place_of_worship,regular
358704746,ele,12,regular
358704746,county_id,103,gnis
358704746,created,10/19/1979,gnis
358704746,feature_id,290131,gnis
358704746,state_id,12,gnis
358704746,name,Saint Alfreds Church,regular
358704746,religion,christian,regular
358704767,amenity,place_of_worship,regular
358704767,ele,1,regular
358704767,county_id,103,gnis
358704767,created,10/19/1979,gnis
358704767,feature_id,290141,gnis
358704767,state_id,12,gnis
358704767,name,Saint Andrews Memorial Chapel,regular
358704767,religion,christian,regular
358705136,amenity,place_of_worship,regular
358705136,ele,6,regular
358705136,county_id,103,gnis
358705136,created,10/19/1979,gnis
358705136,feature_id,290285,gnis
358705136,state_id,12,gnis
358705136,name,Saint Marks Church,regular
358705136,religion,christian,regular
358705344,amenity,place_of_worship,regular
358705344,ele,21,regular
358705344,county_id,103,gnis
358705344,created,10/19/1979,gnis
358705344,feature_id,290341,gnis
358705344,state_id,12,gnis
358705344,name,Saint Pauls Church,regular
358705344,religion,christian,regular
358706604,amenity,place_of_worship,regular
358706604,ele,21,regular
358706604,county_id,103,gnis
358706604,created,10/19/1979,gnis
358706604,feature_id,291211,gnis
358706604,state_id,12,gnis
358706604,name,Skycrest Church,regular
358706604,religion,christian,regular
358706610,amenity,school,regular
358706610,ele,20,regular
358706610,county_id,103,gnis
358706610,created,10/19/1979,gnis
358706610,feature_id,291213,gnis
358706610,state_id,12,gnis
358706610,name,Skycrest School,regular
358716028,amenity,school,regular
358716028,ele,1,regular
358716028,county_id,103,gnis
358716028,created,08/28/1987,gnis
358716028,feature_id,298817,gnis
358716028,state_id,12,gnis
358716028,name,Oldsmar Elementary School,regular
358716066,amenity,school,regular
358716066,ele,13,regular
358716066,county_id,103,gnis
358716066,created,08/28/1987,gnis
358716066,feature_id,298829,gnis
358716066,state_id,12,gnis
358716066,name,Eisenhower Elementary School,regular
358716070,amenity,school,regular
358716070,ele,17,regular
358716070,county_id,103,gnis
358716070,created,08/28/1987,gnis
358716070,feature_id,298830,gnis
358716070,state_id,12,gnis
358716070,name,Paul B Stephens Exceptional Student Education Center,regular
358716075,amenity,school,regular
358716075,ele,5,regular
358716075,county_id,103,gnis
358716075,created,08/28/1987,gnis
358716075,feature_id,298831,gnis
358716075,state_id,12,gnis
358716075,name,Safety Harbor Elementary School,regular
358721940,ele,30,regular
358721940,county_id,103,gnis
358721940,created,08/28/1987,gnis
358721940,feature_id,301454,gnis
358721940,state_id,12,gnis
358721940,man_made,tower,regular
358721940,name,Dunedin Lookout Tower,regular
358726262,amenity,place_of_worship,regular
358726262,denomination,presbyterian,regular
358726262,ele,20,regular
358726262,county_id,103,gnis
358726262,created,08/28/1987,gnis
358726262,feature_id,302961,gnis
358726262,state_id,12,gnis
358726262,name,Community Presbyterian Church,regular
358726262,religion,christian,regular
358726357,amenity,place_of_worship,regular
358726357,denomination,lutheran,regular
358726357,ele,14,regular
358726357,county_id,103,gnis
358726357,created,08/28/1987,gnis
358726357,feature_id,302990,gnis
358726357,state_id,12,gnis
358726357,name,Saint Mark Lutheran Church,regular
358726357,religion,christian,regular
358728441,amenity,school,regular
358728441,ele,17,regular
358728441,county_id,103,gnis
358728441,created,08/28/1987,gnis
358728441,feature_id,303726,gnis
358728441,state_id,12,gnis
358728441,name,Open Door School,regular
358728463,amenity,school,regular
358728463,ele,18,regular
358728463,county_id,103,gnis
358728463,created,08/28/1987,gnis
358728463,feature_id,303734,gnis
358728463,state_id,12,gnis
358728463,name,Lakeside Christian School,regular
358736124,ele,2,regular
358736124,county_id,057,gnis
358736124,created,08/01/1994,gnis
358736124,feature_id,308913,gnis
358736124,state_id,12,gnis
358736124,man_made,tower,regular
358736124,name,WFLA-AM (Tampa),regular
358736904,amenity,school,regular
358736904,ele,9,regular
358736904,county_id,103,gnis
358736904,created,08/28/1987,gnis
358736904,feature_id,310014,gnis
358736904,state_id,12,gnis
358736904,name,Florida Sheriff Youth Ranch Learning Center,regular
358736998,ele,4,regular
358736998,county_id,103,gnis
358736998,created,08/01/1994,gnis
358736998,feature_id,310058,gnis
358736998,state_id,12,gnis
358736998,man_made,tower,regular
358736998,name,WGUL-AM (Dunedin),regular
358737000,ele,10,regular
358737000,county_id,103,gnis
358737000,created,08/01/1994,gnis
358737000,feature_id,310062,gnis
358737000,state_id,12,gnis
358737000,man_made,tower,regular
358737000,name,WLVU-AM (Dunedin),regular
358737208,ele,2,regular
358737208,county_id,103,gnis
358737208,created,08/01/1994,gnis
358737208,feature_id,310166,gnis
358737208,state_id,12,gnis
358737208,man_made,tower,regular
358737208,name,WXTB-FM (Clearwater),regular
358737483,ele,2,regular
358737483,county_id,103,gnis
358737483,created,08/01/1994,gnis
358737483,feature_id,310267,gnis
358737483,state_id,12,gnis
358737483,man_made,tower,regular
358737483,name,WUSA-FM (Tampa),regular
358757156,amenity,place_of_worship,regular
358757156,ele,21,regular
358757156,county_id,103,gnis
358757156,created,07/18/2008,gnis
358757156,feature_id,2481090,gnis
358757156,state_id,12,gnis
358757156,name,First Christian Church,regular
358757156,religion,christian,regular
358757180,amenity,place_of_worship,regular
358757180,denomination,presbyterian,regular
358757180,ele,4,regular
358757180,county_id,103,gnis
358757180,created,07/18/2008,gnis
358757180,feature_id,2481098,gnis
358757180,state_id,12,gnis
358757180,name,First Presbyterian Church of Safety Harbor,regular
358757180,religion,christian,regular
358757331,amenity,place_of_worship,regular
358757331,ele,22,regular
358757331,county_id,103,gnis
358757331,created,07/18/2008,gnis
358757331,feature_id,2481428,gnis
358757331,state_id,12,gnis
358757331,name,Bosnian Muslim Mosque,regular
358757331,religion,muslim,regular
358757350,amenity,place_of_worship,regular
358757350,ele,4,regular
358757350,county_id,103,gnis
358757350,created,07/18/2008,gnis
358757350,feature_id,2481434,gnis
358757350,state_id,12,gnis
358757350,name,Buddhist Meditation Center,regular
358757350,religion,buddhist,regular
358757409,amenity,place_of_worship,regular
358757409,ele,9,regular
358757409,county_id,103,gnis
358757409,created,07/18/2008,gnis
358757409,feature_id,2481674,gnis
358757409,state_id,12,gnis
358757409,name,Holy Trinity Episcopal Church,regular
358757409,religion,christian,regular
358757511,amenity,place_of_worship,regular
358757511,ele,21,regular
358757511,county_id,103,gnis
358757511,created,07/18/2008,gnis
358757511,feature_id,2481709,gnis
358757511,state_id,12,gnis
358757511,name,Living Bread Church International,regular
358757511,religion,christian,regular
358757514,amenity,place_of_worship,regular
358757514,ele,1,regular
358757514,county_id,103,gnis
358757514,created,07/18/2008,gnis
358757514,feature_id,2481710,gnis
358757514,state_id,12,gnis
358757514,name,Living His Life Abundantly Church,regular
358757514,religion,christian,regular
358757794,amenity,place_of_worship,regular
358757794,denomination,methodist,regular
358757794,ele,21,regular
358757794,county_id,103,gnis
358757794,created,07/18/2008,gnis
358757794,feature_id,2481801,gnis
358757794,state_id,12,gnis
358757794,name,Skycrest United Methodist Church,regular
358757794,religion,christian,regular
358757859,alt_name,Clearwater Ward,regular
358757859,amenity,place_of_worship,regular
358757859,denomination,mormon,regular
358757859,ele,13,regular
358757859,county_id,103,gnis
